Plot Title: 20174692,,,,,,,
#,"Date Time, GMT-06:00","Temp, °C (LGR S/N: 20174692, SEN S/N: 20174692)",Coupler Detached (LGR S/N: 20174692),Coupler Attached (LGR S/N: 20174692),Host Connected (LGR S/N: 20174692),Stopped (LGR S/N: 20174692),End Of File (LGR S/N: 20174692)
6455,04/25/20/ 06:08:00 PM,-0.032,,,,,
6456,04/25/20/ 07:08:00 PM,-0.032,,,,,
6457,04/25/20/ 08:08:00 PM,-0.032,,,,,
6458,04/25/20/ 09:08:00 PM,-0.032,,,,,
6459,04/25/20/ 10:08:00 PM,-0.032,,,,,
6460,04/25/20/ 11:08:00 PM,-0.032,,,,,
6461,04/26/20/ 12:08:00 AM,-0.032,,,,,
6462,04/26/20/ 01:08:00 AM,-0.032,,,,,
6463,04/26/20/ 02:08:00 AM,-0.032,,,,,
6464,04/26/20/ 03:08:00 AM,-0.032,,,,,
6465,04/26/20/ 04:08:00 AM,-0.032,,,,,
6466,04/26/20/ 05:08:00 AM,-0.032,,,,,
6467,04/26/20/ 06:08:00 AM,-0.032,,,,,
6468,04/26/20/ 07:08:00 AM,-0.032,,,,,
6469,04/26/20/ 08:08:00 AM,-0.032,,,,,
6470,04/26/20/ 09:08:00 AM,-0.032,,,,,
6471,04/26/20/ 10:08:00 AM,-0.032,,,,,
6472,04/26/20/ 11:08:00 AM,-0.032,,,,,
6473,04/26/20/ 12:08:00 PM,-0.032,,,,,
6474,04/26/20/ 01:08:00 PM,-0.032,,,,,
6475,04/26/20/ 02:08:00 PM,-0.032,,,,,
6476,04/26/20/ 03:08:00 PM,-0.032,,,,,
6477,04/26/20/ 04:08:00 PM,-0.032,,,,,
6478,04/26/20/ 05:08:00 PM,-0.032,,,,,
6479,04/26/20/ 06:08:00 PM,-0.032,,,,,
6480,04/26/20/ 07:08:00 PM,-0.032,,,,,
6481,04/26/20/ 08:08:00 PM,-0.032,,,,,
6482,04/26/20/ 09:08:00 PM,-0.032,,,,,
6483,04/26/20/ 10:08:00 PM,-0.032,,,,,
6484,04/26/20/ 11:08:00 PM,-0.032,,,,,
6485,04/27/20/ 12:08:00 AM,-0.032,,,,,
6486,04/27/20/ 01:08:00 AM,-0.032,,,,,
6487,04/27/20/ 02:08:00 AM,-0.032,,,,,
6488,04/27/20/ 03:08:00 AM,-0.032,,,,,
6489,04/27/20/ 04:08:00 AM,-0.032,,,,,
6490,04/27/20/ 05:08:00 AM,-0.032,,,,,
6491,04/27/20/ 06:08:00 AM,-0.032,,,,,
6492,04/27/20/ 07:08:00 AM,-0.032,,,,,
6493,04/27/20/ 08:08:00 AM,-0.032,,,,,
6494,04/27/20/ 09:08:00 AM,-0.032,,,,,
6495,04/27/20/ 10:08:00 AM,-0.032,,,,,
6496,04/27/20/ 11:08:00 AM,-0.032,,,,,
6497,04/27/20/ 12:08:00 PM,-0.032,,,,,
6498,04/27/20/ 01:08:00 PM,-0.032,,,,,
6499,04/27/20/ 02:08:00 PM,-0.032,,,,,
6500,04/27/20/ 03:08:00 PM,-0.032,,,,,
6501,04/27/20/ 04:08:00 PM,-0.032,,,,,
6502,04/27/20/ 05:08:00 PM,-0.032,,,,,
6503,04/27/20/ 06:08:00 PM,-0.032,,,,,
6504,04/27/20/ 07:08:00 PM,-0.032,,,,,
6505,04/27/20/ 08:08:00 PM,-0.032,,,,,
6506,04/27/20/ 09:08:00 PM,-0.032,,,,,
6507,04/27/20/ 10:08:00 PM,-0.032,,,,,
6508,04/27/20/ 11:08:00 PM,-0.032,,,,,
6509,04/28/20/ 12:08:00 AM,-0.032,,,,,
6510,04/28/20/ 01:08:00 AM,-0.032,,,,,
6511,04/28/20/ 02:08:00 AM,-0.032,,,,,
6512,04/28/20/ 03:08:00 AM,-0.032,,,,,
6513,04/28/20/ 04:08:00 AM,-0.032,,,,,
6514,04/28/20/ 05:08:00 AM,-0.032,,,,,
6515,04/28/20/ 06:08:00 AM,-0.032,,,,,
6516,04/28/20/ 07:08:00 AM,-0.032,,,,,
6517,04/28/20/ 08:08:00 AM,-0.032,,,,,
6518,04/28/20/ 09:08:00 AM,-0.032,,,,,
6519,04/28/20/ 10:08:00 AM,-0.032,,,,,
6520,04/28/20/ 11:08:00 AM,-0.032,,,,,
6521,04/28/20/ 12:08:00 PM,-0.032,,,,,
6522,04/28/20/ 01:08:00 PM,-0.032,,,,,
6523,04/28/20/ 02:08:00 PM,-0.032,,,,,
6524,04/28/20/ 03:08:00 PM,-0.032,,,,,
6525,04/28/20/ 04:08:00 PM,-0.032,,,,,
6526,04/28/20/ 05:08:00 PM,-0.032,,,,,
6527,04/28/20/ 06:08:00 PM,-0.032,,,,,
6528,04/28/20/ 07:08:00 PM,-0.032,,,,,
6529,04/28/20/ 08:08:00 PM,-0.032,,,,,
6530,04/28/20/ 09:08:00 PM,-0.032,,,,,
6531,04/28/20/ 10:08:00 PM,-0.032,,,,,
6532,04/28/20/ 11:08:00 PM,-0.032,,,,,
6533,04/29/20/ 12:08:00 AM,-0.032,,,,,
6534,04/29/20/ 01:08:00 AM,-0.032,,,,,
6535,04/29/20/ 02:08:00 AM,-0.032,,,,,
6536,04/29/20/ 03:08:00 AM,-0.032,,,,,
6537,04/29/20/ 04:08:00 AM,-0.032,,,,,
6538,04/29/20/ 05:08:00 AM,-0.032,,,,,
6539,04/29/20/ 06:08:00 AM,-0.032,,,,,
6540,04/29/20/ 07:08:00 AM,-0.032,,,,,
6541,04/29/20/ 08:08:00 AM,-0.032,,,,,
6542,04/29/20/ 09:08:00 AM,-0.032,,,,,
6543,04/29/20/ 10:08:00 AM,-0.032,,,,,
6544,04/29/20/ 11:08:00 AM,-0.032,,,,,
6545,04/29/20/ 12:08:00 PM,-0.032,,,,,
6546,04/29/20/ 01:08:00 PM,-0.032,,,,,
6547,04/29/20/ 02:08:00 PM,-0.032,,,,,
6548,04/29/20/ 03:08:00 PM,-0.032,,,,,
6549,04/29/20/ 04:08:00 PM,-0.032,,,,,
6550,04/29/20/ 05:08:00 PM,-0.032,,,,,
6551,04/29/20/ 06:08:00 PM,-0.032,,,,,
6552,04/29/20/ 07:08:00 PM,-0.032,,,,,
6553,04/29/20/ 08:08:00 PM,-0.032,,,,,
6554,04/29/20/ 09:08:00 PM,-0.032,,,,,
6555,04/29/20/ 10:08:00 PM,-0.032,,,,,
6556,04/29/20/ 11:08:00 PM,-0.032,,,,,
6557,04/30/20/ 12:08:00 AM,-0.032,,,,,
6558,04/30/20/ 01:08:00 AM,-0.032,,,,,
6559,04/30/20/ 02:08:00 AM,-0.032,,,,,
6560,04/30/20/ 03:08:00 AM,-0.032,,,,,
6561,04/30/20/ 04:08:00 AM,-0.032,,,,,
6562,04/30/20/ 05:08:00 AM,-0.032,,,,,
6563,04/30/20/ 06:08:00 AM,-0.032,,,,,
6564,04/30/20/ 07:08:00 AM,-0.032,,,,,
6565,04/30/20/ 08:08:00 AM,-0.032,,,,,
6566,04/30/20/ 09:08:00 AM,-0.032,,,,,
6567,04/30/20/ 10:08:00 AM,-0.032,,,,,
6568,04/30/20/ 11:08:00 AM,-0.032,,,,,
6569,04/30/20/ 12:08:00 PM,-0.032,,,,,
6570,04/30/20/ 01:08:00 PM,-0.032,,,,,
6571,04/30/20/ 02:08:00 PM,-0.032,,,,,
6572,04/30/20/ 03:08:00 PM,-0.032,,,,,
6573,04/30/20/ 04:08:00 PM,-0.032,,,,,
6574,04/30/20/ 05:08:00 PM,-0.032,,,,,
6575,04/30/20/ 06:08:00 PM,-0.032,,,,,
6576,04/30/20/ 07:08:00 PM,-0.032,,,,,
6577,04/30/20/ 08:08:00 PM,-0.032,,,,,
6578,04/30/20/ 09:08:00 PM,-0.032,,,,,
6579,04/30/20/ 10:08:00 PM,-0.032,,,,,
6580,04/30/20/ 11:08:00 PM,-0.032,,,,,
6581,05/01/20/ 12:08:00 AM,-0.032,,,,,
6582,05/01/20/ 01:08:00 AM,-0.032,,,,,
6583,05/01/20/ 02:08:00 AM,-0.032,,,,,
6584,05/01/20/ 03:08:00 AM,-0.032,,,,,
6585,05/01/20/ 04:08:00 AM,-0.032,,,,,
6586,05/01/20/ 05:08:00 AM,-0.032,,,,,
6587,05/01/20/ 06:08:00 AM,-0.032,,,,,
6588,05/01/20/ 07:08:00 AM,-0.032,,,,,
6589,05/01/20/ 08:08:00 AM,-0.032,,,,,
6590,05/01/20/ 09:08:00 AM,-0.032,,,,,
6591,05/01/20/ 10:08:00 AM,-0.032,,,,,
6592,05/01/20/ 11:08:00 AM,-0.032,,,,,
6593,05/01/20/ 12:08:00 PM,-0.032,,,,,
6594,05/01/20/ 01:08:00 PM,-0.032,,,,,
6595,05/01/20/ 02:08:00 PM,-0.032,,,,,
6596,05/01/20/ 03:08:00 PM,-0.032,,,,,
6597,05/01/20/ 04:08:00 PM,-0.032,,,,,
6598,05/01/20/ 05:08:00 PM,-0.032,,,,,
6599,05/01/20/ 06:08:00 PM,-0.032,,,,,
6600,05/01/20/ 07:08:00 PM,-0.032,,,,,
6601,05/01/20/ 08:08:00 PM,-0.032,,,,,
6602,05/01/20/ 09:08:00 PM,-0.032,,,,,
6603,05/01/20/ 10:08:00 PM,-0.032,,,,,
6604,05/01/20/ 11:08:00 PM,-0.032,,,,,
6605,05/02/20/ 12:08:00 AM,-0.032,,,,,
6606,05/02/20/ 01:08:00 AM,-0.032,,,,,
6607,05/02/20/ 02:08:00 AM,-0.032,,,,,
6608,05/02/20/ 03:08:00 AM,-0.032,,,,,
6609,05/02/20/ 04:08:00 AM,-0.032,,,,,
6610,05/02/20/ 05:08:00 AM,-0.032,,,,,
6611,05/02/20/ 06:08:00 AM,-0.032,,,,,
6612,05/02/20/ 07:08:00 AM,-0.032,,,,,
6613,05/02/20/ 08:08:00 AM,-0.032,,,,,
6614,05/02/20/ 09:08:00 AM,-0.032,,,,,
6615,05/02/20/ 10:08:00 AM,-0.032,,,,,
6616,05/02/20/ 11:08:00 AM,-0.032,,,,,
6617,05/02/20/ 12:08:00 PM,-0.032,,,,,
6618,05/02/20/ 01:08:00 PM,-0.032,,,,,
6619,05/02/20/ 02:08:00 PM,-0.032,,,,,
6620,05/02/20/ 03:08:00 PM,-0.032,,,,,
6621,05/02/20/ 04:08:00 PM,-0.032,,,,,
6622,05/02/20/ 05:08:00 PM,-0.032,,,,,
6623,05/02/20/ 06:08:00 PM,-0.032,,,,,
6624,05/02/20/ 07:08:00 PM,-0.032,,,,,
6625,05/02/20/ 08:08:00 PM,-0.032,,,,,
6626,05/02/20/ 09:08:00 PM,-0.032,,,,,
6627,05/02/20/ 10:08:00 PM,-0.032,,,,,
6628,05/02/20/ 11:08:00 PM,-0.032,,,,,
6629,05/03/20/ 12:08:00 AM,-0.032,,,,,
6630,05/03/20/ 01:08:00 AM,-0.032,,,,,
6631,05/03/20/ 02:08:00 AM,-0.032,,,,,
6632,05/03/20/ 03:08:00 AM,-0.032,,,,,
6633,05/03/20/ 04:08:00 AM,-0.032,,,,,
6634,05/03/20/ 05:08:00 AM,-0.032,,,,,
6635,05/03/20/ 06:08:00 AM,-0.032,,,,,
6636,05/03/20/ 07:08:00 AM,-0.032,,,,,
6637,05/03/20/ 08:08:00 AM,-0.032,,,,,
6638,05/03/20/ 09:08:00 AM,-0.032,,,,,
6639,05/03/20/ 10:08:00 AM,-0.032,,,,,
6640,05/03/20/ 11:08:00 AM,-0.032,,,,,
6641,05/03/20/ 12:08:00 PM,-0.032,,,,,
6642,05/03/20/ 01:08:00 PM,-0.032,,,,,
6643,05/03/20/ 02:08:00 PM,-0.032,,,,,
6644,05/03/20/ 03:08:00 PM,-0.032,,,,,
6645,05/03/20/ 04:08:00 PM,-0.032,,,,,
6646,05/03/20/ 05:08:00 PM,-0.032,,,,,
6647,05/03/20/ 06:08:00 PM,-0.032,,,,,
6648,05/03/20/ 07:08:00 PM,-0.032,,,,,
6649,05/03/20/ 08:08:00 PM,-0.032,,,,,
6650,05/03/20/ 09:08:00 PM,-0.032,,,,,
6651,05/03/20/ 10:08:00 PM,-0.032,,,,,
6652,05/03/20/ 11:08:00 PM,-0.032,,,,,
6653,05/04/20/ 12:08:00 AM,-0.032,,,,,
6654,05/04/20/ 01:08:00 AM,-0.032,,,,,
6655,05/04/20/ 02:08:00 AM,-0.032,,,,,
6656,05/04/20/ 03:08:00 AM,-0.032,,,,,
6657,05/04/20/ 04:08:00 AM,-0.032,,,,,
6658,05/04/20/ 05:08:00 AM,-0.032,,,,,
6659,05/04/20/ 06:08:00 AM,-0.032,,,,,
6660,05/04/20/ 07:08:00 AM,-0.032,,,,,
6661,05/04/20/ 08:08:00 AM,-0.032,,,,,
6662,05/04/20/ 09:08:00 AM,-0.032,,,,,
6663,05/04/20/ 10:08:00 AM,-0.032,,,,,
6664,05/04/20/ 11:08:00 AM,-0.032,,,,,
6665,05/04/20/ 12:08:00 PM,-0.032,,,,,
6666,05/04/20/ 01:08:00 PM,-0.032,,,,,
6667,05/04/20/ 02:08:00 PM,-0.032,,,,,
6668,05/04/20/ 03:08:00 PM,-0.032,,,,,
6669,05/04/20/ 04:08:00 PM,-0.032,,,,,
6670,05/04/20/ 05:08:00 PM,-0.032,,,,,
6671,05/04/20/ 06:08:00 PM,-0.032,,,,,
6672,05/04/20/ 07:08:00 PM,-0.032,,,,,
6673,05/04/20/ 08:08:00 PM,-0.032,,,,,
6674,05/04/20/ 09:08:00 PM,-0.032,,,,,
6675,05/04/20/ 10:08:00 PM,-0.032,,,,,
6676,05/04/20/ 11:08:00 PM,-0.032,,,,,
6677,05/05/20/ 12:08:00 AM,-0.032,,,,,
6678,05/05/20/ 01:08:00 AM,-0.032,,,,,
6679,05/05/20/ 02:08:00 AM,-0.032,,,,,
6680,05/05/20/ 03:08:00 AM,-0.032,,,,,
6681,05/05/20/ 04:08:00 AM,-0.032,,,,,
6682,05/05/20/ 05:08:00 AM,-0.032,,,,,
6683,05/05/20/ 06:08:00 AM,-0.032,,,,,
6684,05/05/20/ 07:08:00 AM,-0.032,,,,,
6685,05/05/20/ 08:08:00 AM,-0.032,,,,,
6686,05/05/20/ 09:08:00 AM,-0.032,,,,,
6687,05/05/20/ 10:08:00 AM,-0.032,,,,,
6688,05/05/20/ 11:08:00 AM,-0.032,,,,,
6689,05/05/20/ 12:08:00 PM,-0.032,,,,,
6690,05/05/20/ 01:08:00 PM,-0.032,,,,,
6691,05/05/20/ 02:08:00 PM,-0.032,,,,,
6692,05/05/20/ 03:08:00 PM,-0.032,,,,,
6693,05/05/20/ 04:08:00 PM,-0.032,,,,,
6694,05/05/20/ 05:08:00 PM,-0.032,,,,,
6695,05/05/20/ 06:08:00 PM,-0.032,,,,,
6696,05/05/20/ 07:08:00 PM,-0.032,,,,,
6697,05/05/20/ 08:08:00 PM,-0.032,,,,,
6698,05/05/20/ 09:08:00 PM,-0.032,,,,,
6699,05/05/20/ 10:08:00 PM,-0.032,,,,,
6700,05/05/20/ 11:08:00 PM,-0.032,,,,,
6701,05/06/20/ 12:08:00 AM,-0.032,,,,,
6702,05/06/20/ 01:08:00 AM,-0.032,,,,,
6703,05/06/20/ 02:08:00 AM,-0.032,,,,,
6704,05/06/20/ 03:08:00 AM,-0.032,,,,,
6705,05/06/20/ 04:08:00 AM,-0.032,,,,,
6706,05/06/20/ 05:08:00 AM,-0.032,,,,,
6707,05/06/20/ 06:08:00 AM,-0.032,,,,,
6708,05/06/20/ 07:08:00 AM,-0.032,,,,,
6709,05/06/20/ 08:08:00 AM,-0.032,,,,,
6710,05/06/20/ 09:08:00 AM,-0.032,,,,,
6711,05/06/20/ 10:08:00 AM,-0.032,,,,,
6712,05/06/20/ 11:08:00 AM,-0.032,,,,,
6713,05/06/20/ 12:08:00 PM,-0.032,,,,,
6714,05/06/20/ 01:08:00 PM,-0.032,,,,,
6715,05/06/20/ 02:08:00 PM,-0.032,,,,,
6716,05/06/20/ 03:08:00 PM,-0.032,,,,,
6717,05/06/20/ 04:08:00 PM,-0.032,,,,,
6718,05/06/20/ 05:08:00 PM,-0.032,,,,,
6719,05/06/20/ 06:08:00 PM,-0.032,,,,,
6720,05/06/20/ 07:08:00 PM,-0.032,,,,,
6721,05/06/20/ 08:08:00 PM,-0.032,,,,,
6722,05/06/20/ 09:08:00 PM,-0.032,,,,,
6723,05/06/20/ 10:08:00 PM,-0.032,,,,,
6724,05/06/20/ 11:08:00 PM,-0.032,,,,,
6725,05/07/20/ 12:08:00 AM,-0.032,,,,,
6726,05/07/20/ 01:08:00 AM,-0.032,,,,,
6727,05/07/20/ 02:08:00 AM,-0.032,,,,,
6728,05/07/20/ 03:08:00 AM,-0.032,,,,,
6729,05/07/20/ 04:08:00 AM,-0.032,,,,,
6730,05/07/20/ 05:08:00 AM,-0.032,,,,,
6731,05/07/20/ 06:08:00 AM,-0.032,,,,,
6732,05/07/20/ 07:08:00 AM,-0.032,,,,,
6733,05/07/20/ 08:08:00 AM,-0.032,,,,,
6734,05/07/20/ 09:08:00 AM,-0.032,,,,,
6735,05/07/20/ 10:08:00 AM,-0.032,,,,,
6736,05/07/20/ 11:08:00 AM,-0.032,,,,,
6737,05/07/20/ 12:08:00 PM,-0.032,,,,,
6738,05/07/20/ 01:08:00 PM,-0.032,,,,,
6739,05/07/20/ 02:08:00 PM,-0.032,,,,,
6740,05/07/20/ 03:08:00 PM,-0.032,,,,,
6741,05/07/20/ 04:08:00 PM,-0.032,,,,,
6742,05/07/20/ 05:08:00 PM,-0.032,,,,,
6743,05/07/20/ 06:08:00 PM,-0.032,,,,,
6744,05/07/20/ 07:08:00 PM,-0.032,,,,,
6745,05/07/20/ 08:08:00 PM,-0.032,,,,,
6746,05/07/20/ 09:08:00 PM,-0.032,,,,,
6747,05/07/20/ 10:08:00 PM,-0.032,,,,,
6748,05/07/20/ 11:08:00 PM,-0.032,,,,,
6749,05/08/20/ 12:08:00 AM,-0.032,,,,,
6750,05/08/20/ 01:08:00 AM,-0.032,,,,,
6751,05/08/20/ 02:08:00 AM,-0.032,,,,,
6752,05/08/20/ 03:08:00 AM,-0.032,,,,,
6753,05/08/20/ 04:08:00 AM,-0.032,,,,,
6754,05/08/20/ 05:08:00 AM,-0.032,,,,,
6755,05/08/20/ 06:08:00 AM,-0.032,,,,,
6756,05/08/20/ 07:08:00 AM,-0.032,,,,,
6757,05/08/20/ 08:08:00 AM,-0.032,,,,,
6758,05/08/20/ 09:08:00 AM,-0.032,,,,,
6759,05/08/20/ 10:08:00 AM,-0.032,,,,,
6760,05/08/20/ 11:08:00 AM,-0.032,,,,,
6761,05/08/20/ 12:08:00 PM,-0.032,,,,,
6762,05/08/20/ 01:08:00 PM,-0.032,,,,,
6763,05/08/20/ 02:08:00 PM,-0.032,,,,,
6764,05/08/20/ 03:08:00 PM,-0.032,,,,,
6765,05/08/20/ 04:08:00 PM,-0.032,,,,,
6766,05/08/20/ 05:08:00 PM,-0.032,,,,,
6767,05/08/20/ 06:08:00 PM,-0.032,,,,,
6768,05/08/20/ 07:08:00 PM,-0.032,,,,,
6769,05/08/20/ 08:08:00 PM,-0.032,,,,,
6770,05/08/20/ 09:08:00 PM,-0.032,,,,,
6771,05/08/20/ 10:08:00 PM,-0.032,,,,,
6772,05/08/20/ 11:08:00 PM,-0.032,,,,,
6773,05/09/20/ 12:08:00 AM,-0.032,,,,,
6774,05/09/20/ 01:08:00 AM,-0.032,,,,,
6775,05/09/20/ 02:08:00 AM,-0.032,,,,,
6776,05/09/20/ 03:08:00 AM,-0.032,,,,,
6777,05/09/20/ 04:08:00 AM,-0.032,,,,,
6778,05/09/20/ 05:08:00 AM,-0.032,,,,,
6779,05/09/20/ 06:08:00 AM,-0.032,,,,,
6780,05/09/20/ 07:08:00 AM,-0.032,,,,,
6781,05/09/20/ 08:08:00 AM,-0.032,,,,,
6782,05/09/20/ 09:08:00 AM,-0.032,,,,,
6783,05/09/20/ 10:08:00 AM,-0.032,,,,,
6784,05/09/20/ 11:08:00 AM,-0.032,,,,,
6785,05/09/20/ 12:08:00 PM,-0.032,,,,,
6786,05/09/20/ 01:08:00 PM,-0.032,,,,,
6787,05/09/20/ 02:08:00 PM,-0.032,,,,,
6788,05/09/20/ 03:08:00 PM,-0.032,,,,,
6789,05/09/20/ 04:08:00 PM,-0.032,,,,,
6790,05/09/20/ 05:08:00 PM,-0.032,,,,,
6791,05/09/20/ 06:08:00 PM,-0.032,,,,,
6792,05/09/20/ 07:08:00 PM,-0.032,,,,,
6793,05/09/20/ 08:08:00 PM,-0.032,,,,,
6794,05/09/20/ 09:08:00 PM,-0.032,,,,,
6795,05/09/20/ 10:08:00 PM,-0.032,,,,,
6796,05/09/20/ 11:08:00 PM,-0.032,,,,,
6797,05/10/20/ 12:08:00 AM,-0.032,,,,,
6798,05/10/20/ 01:08:00 AM,-0.032,,,,,
6799,05/10/20/ 02:08:00 AM,-0.032,,,,,
6800,05/10/20/ 03:08:00 AM,-0.032,,,,,
6801,05/10/20/ 04:08:00 AM,-0.032,,,,,
6802,05/10/20/ 05:08:00 AM,-0.032,,,,,
6803,05/10/20/ 06:08:00 AM,-0.032,,,,,
6804,05/10/20/ 07:08:00 AM,-0.032,,,,,
6805,05/10/20/ 08:08:00 AM,-0.032,,,,,
6806,05/10/20/ 09:08:00 AM,-0.032,,,,,
6807,05/10/20/ 10:08:00 AM,-0.032,,,,,
6808,05/10/20/ 11:08:00 AM,-0.032,,,,,
6809,05/10/20/ 12:08:00 PM,-0.032,,,,,
6810,05/10/20/ 01:08:00 PM,-0.032,,,,,
6811,05/10/20/ 02:08:00 PM,-0.032,,,,,
6812,05/10/20/ 03:08:00 PM,-0.032,,,,,
6813,05/10/20/ 04:08:00 PM,-0.032,,,,,
6814,05/10/20/ 05:08:00 PM,-0.032,,,,,
6815,05/10/20/ 06:08:00 PM,-0.032,,,,,
6816,05/10/20/ 07:08:00 PM,-0.032,,,,,
6817,05/10/20/ 08:08:00 PM,-0.032,,,,,
6818,05/10/20/ 09:08:00 PM,-0.032,,,,,
6819,05/10/20/ 10:08:00 PM,-0.032,,,,,
6820,05/10/20/ 11:08:00 PM,-0.032,,,,,
6821,05/11/20/ 12:08:00 AM,-0.032,,,,,
6822,05/11/20/ 01:08:00 AM,-0.032,,,,,
6823,05/11/20/ 02:08:00 AM,-0.032,,,,,
6824,05/11/20/ 03:08:00 AM,-0.032,,,,,
6825,05/11/20/ 04:08:00 AM,-0.032,,,,,
6826,05/11/20/ 05:08:00 AM,-0.032,,,,,
6827,05/11/20/ 06:08:00 AM,-0.032,,,,,
6828,05/11/20/ 07:08:00 AM,-0.032,,,,,
6829,05/11/20/ 08:08:00 AM,-0.032,,,,,
6830,05/11/20/ 09:08:00 AM,-0.032,,,,,
6831,05/11/20/ 10:08:00 AM,-0.032,,,,,
6832,05/11/20/ 11:08:00 AM,-0.032,,,,,
6833,05/11/20/ 12:08:00 PM,-0.032,,,,,
6834,05/11/20/ 01:08:00 PM,-0.032,,,,,
6835,05/11/20/ 02:08:00 PM,-0.032,,,,,
6836,05/11/20/ 03:08:00 PM,-0.032,,,,,
6837,05/11/20/ 04:08:00 PM,-0.032,,,,,
6838,05/11/20/ 05:08:00 PM,-0.032,,,,,
6839,05/11/20/ 06:08:00 PM,-0.032,,,,,
6840,05/11/20/ 07:08:00 PM,-0.032,,,,,
6841,05/11/20/ 08:08:00 PM,-0.032,,,,,
6842,05/11/20/ 09:08:00 PM,-0.032,,,,,
6843,05/11/20/ 10:08:00 PM,-0.032,,,,,
6844,05/11/20/ 11:08:00 PM,-0.032,,,,,
6845,05/12/20/ 12:08:00 AM,-0.032,,,,,
6846,05/12/20/ 01:08:00 AM,-0.032,,,,,
6847,05/12/20/ 02:08:00 AM,-0.032,,,,,
6848,05/12/20/ 03:08:00 AM,-0.032,,,,,
6849,05/12/20/ 04:08:00 AM,-0.032,,,,,
6850,05/12/20/ 05:08:00 AM,-0.032,,,,,
6851,05/12/20/ 06:08:00 AM,-0.032,,,,,
6852,05/12/20/ 07:08:00 AM,-0.032,,,,,
6853,05/12/20/ 08:08:00 AM,-0.032,,,,,
6854,05/12/20/ 09:08:00 AM,-0.032,,,,,
6855,05/12/20/ 10:08:00 AM,-0.032,,,,,
6856,05/12/20/ 11:08:00 AM,-0.032,,,,,
6857,05/12/20/ 12:08:00 PM,-0.032,,,,,
6858,05/12/20/ 01:08:00 PM,-0.032,,,,,
6859,05/12/20/ 02:08:00 PM,-0.032,,,,,
6860,05/12/20/ 03:08:00 PM,-0.032,,,,,
6861,05/12/20/ 04:08:00 PM,-0.032,,,,,
6862,05/12/20/ 05:08:00 PM,-0.032,,,,,
6863,05/12/20/ 06:08:00 PM,-0.032,,,,,
6864,05/12/20/ 07:08:00 PM,-0.032,,,,,
6865,05/12/20/ 08:08:00 PM,-0.032,,,,,
6866,05/12/20/ 09:08:00 PM,-0.032,,,,,
6867,05/12/20/ 10:08:00 PM,-0.032,,,,,
6868,05/12/20/ 11:08:00 PM,-0.032,,,,,
6869,05/13/20/ 12:08:00 AM,-0.032,,,,,
6870,05/13/20/ 01:08:00 AM,-0.032,,,,,
6871,05/13/20/ 02:08:00 AM,-0.032,,,,,
6872,05/13/20/ 03:08:00 AM,-0.032,,,,,
6873,05/13/20/ 04:08:00 AM,-0.032,,,,,
6874,05/13/20/ 05:08:00 AM,-0.032,,,,,
6875,05/13/20/ 06:08:00 AM,-0.032,,,,,
6876,05/13/20/ 07:08:00 AM,-0.032,,,,,
6877,05/13/20/ 08:08:00 AM,-0.032,,,,,
6878,05/13/20/ 09:08:00 AM,-0.032,,,,,
6879,05/13/20/ 10:08:00 AM,-0.032,,,,,
6880,05/13/20/ 11:08:00 AM,-0.032,,,,,
6881,05/13/20/ 12:08:00 PM,-0.032,,,,,
6882,05/13/20/ 01:08:00 PM,-0.032,,,,,
6883,05/13/20/ 02:08:00 PM,-0.032,,,,,
6884,05/13/20/ 03:08:00 PM,-0.032,,,,,
6885,05/13/20/ 04:08:00 PM,-0.032,,,,,
6886,05/13/20/ 05:08:00 PM,-0.032,,,,,
6887,05/13/20/ 06:08:00 PM,-0.032,,,,,
6888,05/13/20/ 07:08:00 PM,-0.032,,,,,
6889,05/13/20/ 08:08:00 PM,-0.032,,,,,
6890,05/13/20/ 09:08:00 PM,-0.032,,,,,
6891,05/13/20/ 10:08:00 PM,-0.032,,,,,
6892,05/13/20/ 11:08:00 PM,-0.032,,,,,
6893,05/14/20/ 12:08:00 AM,-0.032,,,,,
6894,05/14/20/ 01:08:00 AM,-0.032,,,,,
6895,05/14/20/ 02:08:00 AM,-0.032,,,,,
6896,05/14/20/ 03:08:00 AM,-0.032,,,,,
6897,05/14/20/ 04:08:00 AM,-0.032,,,,,
6898,05/14/20/ 05:08:00 AM,-0.032,,,,,
6899,05/14/20/ 06:08:00 AM,-0.032,,,,,
6900,05/14/20/ 07:08:00 AM,-0.032,,,,,
6901,05/14/20/ 08:08:00 AM,-0.032,,,,,
6902,05/14/20/ 09:08:00 AM,-0.032,,,,,
6903,05/14/20/ 10:08:00 AM,-0.032,,,,,
6904,05/14/20/ 11:08:00 AM,-0.032,,,,,
6905,05/14/20/ 12:08:00 PM,-0.032,,,,,
6906,05/14/20/ 01:08:00 PM,-0.032,,,,,
6907,05/14/20/ 02:08:00 PM,-0.032,,,,,
6908,05/14/20/ 03:08:00 PM,-0.032,,,,,
6909,05/14/20/ 04:08:00 PM,-0.032,,,,,
6910,05/14/20/ 05:08:00 PM,-0.032,,,,,
6911,05/14/20/ 06:08:00 PM,-0.032,,,,,
6912,05/14/20/ 07:08:00 PM,-0.032,,,,,
6913,05/14/20/ 08:08:00 PM,-0.032,,,,,
6914,05/14/20/ 09:08:00 PM,-0.032,,,,,
6915,05/14/20/ 10:08:00 PM,-0.032,,,,,
