Plot Title: 20155965,,,,,,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20155965, SEN S/N: 20155965)",x1,x2,x3,x4,x6
6684,05/06/18 12:00:00 AM,-0.004,,,,,
6685,05/06/18 12:00:00 AM,-0.004,,,,,
6686,05/06/18 12:00:00 AM,-0.004,,,,,
6687,05/06/18 12:00:00 AM,-0.004,,,,,
6688,05/06/18 12:00:00 AM,-0.004,,,,,
6689,05/06/18 12:00:00 AM,-0.004,,,,,
6690,05/06/18 12:00:00 AM,-0.004,,,,,
6691,05/06/18 12:00:00 AM,-0.004,,,,,
6692,05/06/18 12:00:00 AM,-0.004,,,,,
6693,05/06/18 12:00:00 AM,-0.004,,,,,
6694,05/06/18 12:00:00 AM,-0.004,,,,,
6695,05/06/18 12:00:00 AM,-0.004,,,,,
6696,05/06/18 12:00:00 AM,-0.004,,,,,
6697,05/06/18 12:00:00 AM,-0.004,,,,,
6698,05/06/18 12:00:00 AM,-0.004,,,,,
6699,05/06/18 12:00:00 AM,-0.004,,,,,
6700,05/06/18 12:00:00 AM,-0.004,,,,,
6701,05/06/18 12:00:00 AM,-0.004,,,,,
6702,05/06/18 12:00:00 AM,-0.004,,,,,
6703,05/06/18 12:00:00 AM,-0.004,,,,,
6704,05/06/18 12:00:00 AM,-0.004,,,,,
6705,05/06/18 12:00:00 AM,-0.004,,,,,
6706,05/06/18 12:00:00 AM,-0.004,,,,,
6707,05/06/18 12:00:00 AM,-0.004,,,,,
6708,05/07/18 12:00:00 AM,-0.004,,,,,
6709,05/07/18 12:00:00 AM,-0.004,,,,,
6710,05/07/18 12:00:00 AM,0.024,,,,,
6711,05/07/18 12:00:00 AM,-0.004,,,,,
6712,05/07/18 12:00:00 AM,-0.004,,,,,
6713,05/07/18 12:00:00 AM,-0.004,,,,,
6714,05/07/18 12:00:00 AM,-0.004,,,,,
6715,05/07/18 12:00:00 AM,0.024,,,,,
6716,05/07/18 12:00:00 AM,-0.004,,,,,
6717,05/07/18 12:00:00 AM,0.024,,,,,
6718,05/07/18 12:00:00 AM,0.024,,,,,
6719,05/07/18 12:00:00 AM,-0.004,,,,,
6720,05/07/18 12:00:00 AM,-0.004,,,,,
6721,05/07/18 12:00:00 AM,0.024,,,,,
6722,05/07/18 12:00:00 AM,-0.004,,,,,
6723,05/07/18 12:00:00 AM,0.024,,,,,
6724,05/07/18 12:00:00 AM,0.024,,,,,
6725,05/07/18 12:00:00 AM,-0.004,,,,,
6726,05/07/18 12:00:00 AM,0.024,,,,,
6727,05/07/18 12:00:00 AM,0.024,,,,,
6728,05/07/18 12:00:00 AM,0.024,,,,,
6729,05/07/18 12:00:00 AM,0.024,,,,,
6730,05/07/18 12:00:00 AM,0.024,,,,,
6731,05/07/18 12:00:00 AM,0.024,,,,,
6732,05/08/18 12:00:00 AM,-0.004,,,,,
6733,05/08/18 12:00:00 AM,0.024,,,,,
6734,05/08/18 12:00:00 AM,0.024,,,,,
6735,05/08/18 12:00:00 AM,0.024,,,,,
6736,05/08/18 12:00:00 AM,0.024,,,,,
6737,05/08/18 12:00:00 AM,0.024,,,,,
6738,05/08/18 12:00:00 AM,0.024,,,,,
6739,05/08/18 12:00:00 AM,0.024,,,,,
6740,05/08/18 12:00:00 AM,0.024,,,,,
6741,05/08/18 12:00:00 AM,0.024,,,,,
6742,05/08/18 12:00:00 AM,0.024,,,,,
6743,05/08/18 12:00:00 AM,0.024,,,,,
6744,05/08/18 12:00:00 AM,0.024,,,,,
6745,05/08/18 12:00:00 AM,0.024,,,,,
6746,05/08/18 12:00:00 AM,0.024,,,,,
6747,05/08/18 12:00:00 AM,0.024,,,,,
6748,05/08/18 12:00:00 AM,0.024,,,,,
6749,05/08/18 12:00:00 AM,0.024,,,,,
6750,05/08/18 12:00:00 AM,0.024,,,,,
6751,05/08/18 12:00:00 AM,0.024,,,,,
6752,05/08/18 12:00:00 AM,0.024,,,,,
6753,05/08/18 12:00:00 AM,0.024,,,,,
6754,05/08/18 12:00:00 AM,0.024,,,,,
6755,05/08/18 12:00:00 AM,0.024,,,,,
6756,05/09/18 12:00:00 AM,0.024,,,,,
6757,05/09/18 12:00:00 AM,-0.032,,,,,
6758,05/09/18 12:00:00 AM,-0.032,,,,,
6759,05/09/18 12:00:00 AM,-0.032,,,,,
6760,05/09/18 12:00:00 AM,-0.032,,,,,
6761,05/09/18 12:00:00 AM,-0.032,,,,,
6762,05/09/18 12:00:00 AM,-0.032,,,,,
6763,05/09/18 12:00:00 AM,-0.032,,,,,
6764,05/09/18 12:00:00 AM,-0.032,,,,,
6765,05/09/18 12:00:00 AM,-0.032,,,,,
6766,05/09/18 12:00:00 AM,-0.032,,,,,
6767,05/09/18 12:00:00 AM,-0.032,,,,,
6768,05/09/18 12:00:00 AM,-0.032,,,,,
6769,05/09/18 12:00:00 AM,-0.032,,,,,
6770,05/09/18 12:00:00 AM,-0.004,,,,,
6771,05/09/18 12:00:00 AM,-0.004,,,,,
6772,05/09/18 12:00:00 AM,-0.004,,,,,
6773,05/09/18 12:00:00 AM,-0.004,,,,,
6774,05/09/18 12:00:00 AM,-0.004,,,,,
6775,05/09/18 12:00:00 AM,-0.004,,,,,
6776,05/09/18 12:00:00 AM,-0.004,,,,,
6777,05/09/18 12:00:00 AM,-0.004,,,,,
6778,05/09/18 12:00:00 AM,-0.032,,,,,
6779,05/09/18 12:00:00 AM,-0.032,,,,,
6780,05/10/18 12:00:00 AM,-0.032,,,,,
6781,05/10/18 12:00:00 AM,-0.032,,,,,
6782,05/10/18 12:00:00 AM,-0.032,,,,,
6783,05/10/18 12:00:00 AM,-0.032,,,,,
6784,05/10/18 12:00:00 AM,-0.032,,,,,
6785,05/10/18 12:00:00 AM,-0.032,,,,,
6786,05/10/18 12:00:00 AM,-0.032,,,,,
6787,05/10/18 12:00:00 AM,-0.032,,,,,
6788,05/10/18 12:00:00 AM,-0.032,,,,,
6789,05/10/18 12:00:00 AM,-0.032,,,,,
6790,05/10/18 12:00:00 AM,-0.032,,,,,
6791,05/10/18 12:00:00 AM,-0.032,,,,,
6792,05/10/18 12:00:00 AM,-0.032,,,,,
6793,05/10/18 12:00:00 AM,-0.032,,,,,
6794,05/10/18 12:00:00 AM,-0.032,,,,,
6795,05/10/18 12:00:00 AM,-0.032,,,,,
6796,05/10/18 12:00:00 AM,-0.032,,,,,
6797,05/10/18 12:00:00 AM,-0.032,,,,,
6798,05/10/18 12:00:00 AM,-0.032,,,,,
6799,05/10/18 12:00:00 AM,-0.032,,,,,
6800,05/10/18 12:00:00 AM,-0.032,,,,,
6801,05/10/18 12:00:00 AM,-0.032,,,,,
6802,05/10/18 12:00:00 AM,-0.032,,,,,
6803,05/10/18 12:00:00 AM,-0.032,,,,,
6804,05/11/18 12:00:00 AM,-0.032,,,,,
6805,05/11/18 12:00:00 AM,-0.032,,,,,
6806,05/11/18 12:00:00 AM,-0.032,,,,,
6807,05/11/18 12:00:00 AM,-0.032,,,,,
6808,05/11/18 12:00:00 AM,-0.032,,,,,
6809,05/11/18 12:00:00 AM,-0.032,,,,,
6810,05/11/18 12:00:00 AM,-0.032,,,,,
6811,05/11/18 12:00:00 AM,-0.032,,,,,
6812,05/11/18 12:00:00 AM,-0.032,,,,,
6813,05/11/18 12:00:00 AM,-0.032,,,,,
6814,05/11/18 12:00:00 AM,-0.032,,,,,
6815,05/11/18 12:00:00 AM,-0.032,,,,,
6816,05/11/18 12:00:00 AM,-0.032,,,,,
6817,05/11/18 12:00:00 AM,-0.032,,,,,
6818,05/11/18 12:00:00 AM,-0.032,,,,,
6819,05/11/18 12:00:00 AM,-0.032,,,,,
6820,05/11/18 12:00:00 AM,-0.032,,,,,
6821,05/11/18 12:00:00 AM,-0.032,,,,,
6822,05/11/18 12:00:00 AM,-0.032,,,,,
6823,05/11/18 12:00:00 AM,-0.032,,,,,
6824,05/11/18 12:00:00 AM,-0.032,,,,,
6825,05/11/18 12:00:00 AM,-0.032,,,,,
6826,05/11/18 12:00:00 AM,-0.032,,,,,
6827,05/11/18 12:00:00 AM,-0.032,,,,,
6828,05/12/18 12:00:00 AM,-0.032,,,,,
6829,05/12/18 12:00:00 AM,-0.032,,,,,
6830,05/12/18 12:00:00 AM,-0.032,,,,,
6831,05/12/18 12:00:00 AM,-0.032,,,,,
6832,05/12/18 12:00:00 AM,-0.032,,,,,
6833,05/12/18 12:00:00 AM,-0.032,,,,,
6834,05/12/18 12:00:00 AM,-0.032,,,,,
6835,05/12/18 12:00:00 AM,-0.032,,,,,
6836,05/12/18 12:00:00 AM,-0.032,,,,,
6837,05/12/18 12:00:00 AM,-0.032,,,,,
6838,05/12/18 12:00:00 AM,-0.032,,,,,
6839,05/12/18 12:00:00 AM,-0.032,,,,,
6840,05/12/18 12:00:00 AM,-0.032,,,,,
6841,05/12/18 12:00:00 AM,-0.032,,,,,
6842,05/12/18 12:00:00 AM,-0.032,,,,,
6843,05/12/18 12:00:00 AM,-0.032,,,,,
6844,05/12/18 12:00:00 AM,-0.032,,,,,
6845,05/12/18 12:00:00 AM,-0.032,,,,,
6846,05/12/18 12:00:00 AM,-0.032,,,,,
6847,05/12/18 12:00:00 AM,-0.032,,,,,
6848,05/12/18 12:00:00 AM,-0.032,,,,,
6849,05/12/18 12:00:00 AM,-0.032,,,,,
6850,05/12/18 12:00:00 AM,-0.032,,,,,
6851,05/12/18 12:00:00 AM,-0.032,,,,,
6852,05/13/18 12:00:00 AM,-0.032,,,,,
6853,05/13/18 12:00:00 AM,-0.032,,,,,
6854,05/13/18 12:00:00 AM,-0.032,,,,,
6855,05/13/18 12:00:00 AM,-0.032,,,,,
6856,05/13/18 12:00:00 AM,-0.032,,,,,
6857,05/13/18 12:00:00 AM,-0.032,,,,,
6858,05/13/18 12:00:00 AM,-0.032,,,,,
6859,05/13/18 12:00:00 AM,-0.032,,,,,
6860,05/13/18 12:00:00 AM,-0.032,,,,,
6861,05/13/18 12:00:00 AM,-0.032,,,,,
6862,05/13/18 12:00:00 AM,-0.032,,,,,
6863,05/13/18 12:00:00 AM,-0.032,,,,,
6864,05/13/18 12:00:00 AM,-0.032,,,,,
6865,05/13/18 12:00:00 AM,-0.032,,,,,
6866,05/13/18 12:00:00 AM,-0.032,,,,,
6867,05/13/18 12:00:00 AM,-0.032,,,,,
6868,05/13/18 12:00:00 AM,-0.032,,,,,
6869,05/13/18 12:00:00 AM,-0.032,,,,,
6870,05/13/18 12:00:00 AM,-0.032,,,,,
6871,05/13/18 12:00:00 AM,-0.032,,,,,
6872,05/13/18 12:00:00 AM,-0.032,,,,,
6873,05/13/18 12:00:00 AM,-0.032,,,,,
6874,05/13/18 12:00:00 AM,-0.032,,,,,
6875,05/13/18 12:00:00 AM,-0.032,,,,,
6876,05/14/18 12:00:00 AM,-0.032,,,,,
6877,05/14/18 12:00:00 AM,-0.032,,,,,
6878,05/14/18 12:00:00 AM,-0.032,,,,,
6879,05/14/18 12:00:00 AM,-0.032,,,,,
6880,05/14/18 12:00:00 AM,-0.032,,,,,
6881,05/14/18 12:00:00 AM,-0.032,,,,,
6882,05/14/18 12:00:00 AM,-0.032,,,,,
6883,05/14/18 12:00:00 AM,-0.032,,,,,
6884,05/14/18 12:00:00 AM,-0.032,,,,,
6885,05/14/18 12:00:00 AM,-0.032,,,,,
6886,05/14/18 12:00:00 AM,-0.032,,,,,
6887,05/14/18 12:00:00 AM,-0.032,,,,,
6888,05/14/18 12:00:00 AM,-0.032,,,,,
6889,05/14/18 12:00:00 AM,-0.032,,,,,
6890,05/14/18 12:00:00 AM,-0.032,,,,,
6891,05/14/18 12:00:00 AM,-0.032,,,,,
6892,05/14/18 12:00:00 AM,-0.032,,,,,
6893,05/14/18 12:00:00 AM,-0.032,,,,,
6894,05/14/18 12:00:00 AM,-0.032,,,,,
6895,05/14/18 12:00:00 AM,-0.032,,,,,
6896,05/14/18 12:00:00 AM,-0.032,,,,,
6897,05/14/18 12:00:00 AM,-0.032,,,,,
6898,05/14/18 12:00:00 AM,-0.032,,,,,
6899,05/14/18 12:00:00 AM,-0.032,,,,,
6900,05/15/18 12:00:00 AM,-0.032,,,,,
6901,05/15/18 12:00:00 AM,-0.032,,,,,
6902,05/15/18 12:00:00 AM,-0.032,,,,,
6903,05/15/18 12:00:00 AM,-0.032,,,,,
6904,05/15/18 12:00:00 AM,-0.032,,,,,
6905,05/15/18 12:00:00 AM,-0.032,,,,,
6906,05/15/18 12:00:00 AM,-0.032,,,,,
6907,05/15/18 12:00:00 AM,-0.032,,,,,
6908,05/15/18 12:00:00 AM,-0.032,,,,,
6909,05/15/18 12:00:00 AM,-0.032,,,,,
6910,05/15/18 12:00:00 AM,-0.032,,,,,
6911,05/15/18 12:00:00 AM,-0.032,,,,,
6912,05/15/18 12:00:00 AM,-0.032,,,,,
6913,05/15/18 12:00:00 AM,-0.032,,,,,
6914,05/15/18 12:00:00 AM,-0.032,,,,,
6915,05/15/18 12:00:00 AM,-0.032,,,,,
6916,05/15/18 12:00:00 AM,-0.032,,,,,
6917,05/15/18 12:00:00 AM,-0.032,,,,,
6918,05/15/18 12:00:00 AM,-0.032,,,,,
6919,05/15/18 12:00:00 AM,-0.032,,,,,
6920,05/15/18 12:00:00 AM,-0.032,,,,,
6921,05/15/18 12:00:00 AM,-0.032,,,,,
6922,05/15/18 12:00:00 AM,-0.032,,,,,
6923,05/15/18 12:00:00 AM,-0.032,,,,,
6924,05/16/18 12:00:00 AM,-0.032,,,,,
6925,05/16/18 12:00:00 AM,-0.032,,,,,
6926,05/16/18 12:00:00 AM,-0.032,,,,,
6927,05/16/18 12:00:00 AM,-0.032,,,,,
6928,05/16/18 12:00:00 AM,-0.032,,,,,
6929,05/16/18 12:00:00 AM,-0.032,,,,,
6930,05/16/18 12:00:00 AM,-0.032,,,,,
6931,05/16/18 12:00:00 AM,-0.032,,,,,
6932,05/16/18 12:00:00 AM,-0.032,,,,,
6933,05/16/18 12:00:00 AM,-0.032,,,,,
6934,05/16/18 12:00:00 AM,-0.032,,,,,
6935,05/16/18 12:00:00 AM,-0.032,,,,,
6936,05/16/18 12:00:00 AM,-0.032,,,,,
6937,05/16/18 12:00:00 AM,-0.032,,,,,
6938,05/16/18 12:00:00 AM,-0.032,,,,,
6939,05/16/18 12:00:00 AM,-0.032,,,,,
6940,05/16/18 12:00:00 AM,-0.032,,,,,
6941,05/16/18 12:00:00 AM,-0.032,,,,,
6942,05/16/18 12:00:00 AM,-0.032,,,,,
6943,05/16/18 12:00:00 AM,-0.032,,,,,
6944,05/16/18 12:00:00 AM,-0.032,,,,,
6945,05/16/18 12:00:00 AM,-0.032,,,,,
6946,05/16/18 12:00:00 AM,-0.032,,,,,
6947,05/16/18 12:00:00 AM,-0.032,,,,,
6948,05/17/18 12:00:00 AM,-0.032,,,,,
6949,05/17/18 12:00:00 AM,-0.032,,,,,
6950,05/17/18 12:00:00 AM,-0.032,,,,,
6951,05/17/18 12:00:00 AM,-0.032,,,,,
6952,05/17/18 12:00:00 AM,-0.032,,,,,
6953,05/17/18 12:00:00 AM,-0.032,,,,,
6954,05/17/18 12:00:00 AM,-0.032,,,,,
6955,05/17/18 12:00:00 AM,-0.032,,,,,
6956,05/17/18 12:00:00 AM,-0.032,,,,,
6957,05/17/18 12:00:00 AM,-0.032,,,,,
6958,05/17/18 12:00:00 AM,-0.032,,,,,
6959,05/17/18 12:00:00 AM,-0.032,,,,,
6960,05/17/18 12:00:00 AM,-0.032,,,,,
6961,05/17/18 12:00:00 AM,-0.032,,,,,
6962,05/17/18 12:00:00 AM,-0.032,,,,,
6963,05/17/18 12:00:00 AM,-0.032,,,,,
6964,05/17/18 12:00:00 AM,-0.032,,,,,
6965,05/17/18 12:00:00 AM,-0.032,,,,,
6966,05/17/18 12:00:00 AM,-0.032,,,,,
6967,05/17/18 12:00:00 AM,-0.032,,,,,
6968,05/17/18 12:00:00 AM,-0.032,,,,,
6969,05/17/18 12:00:00 AM,-0.032,,,,,
6970,05/17/18 12:00:00 AM,-0.032,,,,,
6971,05/17/18 12:00:00 AM,-0.032,,,,,
6972,05/18/18 12:00:00 AM,-0.032,,,,,
6973,05/18/18 12:00:00 AM,-0.032,,,,,
6974,05/18/18 12:00:00 AM,-0.032,,,,,
6975,05/18/18 12:00:00 AM,-0.032,,,,,
6976,05/18/18 12:00:00 AM,-0.032,,,,,
6977,05/18/18 12:00:00 AM,-0.032,,,,,
6978,05/18/18 12:00:00 AM,-0.032,,,,,
6979,05/18/18 12:00:00 AM,-0.032,,,,,
6980,05/18/18 12:00:00 AM,-0.032,,,,,
6981,05/18/18 12:00:00 AM,-0.032,,,,,
6982,05/18/18 12:00:00 AM,-0.032,,,,,
6983,05/18/18 12:00:00 AM,-0.032,,,,,
6984,05/18/18 12:00:00 AM,-0.032,,,,,
6985,05/18/18 12:00:00 AM,-0.032,,,,,
6986,05/18/18 12:00:00 AM,-0.032,,,,,
6987,05/18/18 12:00:00 AM,-0.032,,,,,
6988,05/18/18 12:00:00 AM,-0.032,,,,,
6989,05/18/18 12:00:00 AM,-0.032,,,,,
6990,05/18/18 12:00:00 AM,-0.032,,,,,
6991,05/18/18 12:00:00 AM,-0.032,,,,,
6992,05/18/18 12:00:00 AM,-0.032,,,,,
6993,05/18/18 12:00:00 AM,-0.032,,,,,
6994,05/18/18 12:00:00 AM,-0.032,,,,,
6995,05/18/18 12:00:00 AM,-0.032,,,,,
6996,05/19/18 12:00:00 AM,-0.032,,,,,
6997,05/19/18 12:00:00 AM,-0.032,,,,,
6998,05/19/18 12:00:00 AM,-0.032,,,,,
6999,05/19/18 12:00:00 AM,-0.032,,,,,
7000,05/19/18 12:00:00 AM,-0.032,,,,,
7001,05/19/18 12:00:00 AM,-0.032,,,,,
7002,05/19/18 12:00:00 AM,-0.032,,,,,
7003,05/19/18 12:00:00 AM,-0.032,,,,,
7004,05/19/18 12:00:00 AM,-0.032,,,,,
7005,05/19/18 12:00:00 AM,-0.032,,,,,
7006,05/19/18 12:00:00 AM,-0.032,,,,,
7007,05/19/18 12:00:00 AM,-0.032,,,,,
7008,05/19/18 12:00:00 AM,-0.032,,,,,
7009,05/19/18 12:00:00 AM,-0.032,,,,,
7010,05/19/18 12:00:00 AM,-0.032,,,,,
7011,05/19/18 12:00:00 AM,-0.032,,,,,
7012,05/19/18 12:00:00 AM,-0.032,,,,,
7013,05/19/18 12:00:00 AM,-0.032,,,,,
7014,05/19/18 12:00:00 AM,-0.032,,,,,
7015,05/19/18 12:00:00 AM,-0.032,,,,,
7016,05/19/18 12:00:00 AM,-0.032,,,,,
7017,05/19/18 12:00:00 AM,-0.032,,,,,
7018,05/19/18 12:00:00 AM,-0.032,,,,,
7019,05/19/18 12:00:00 AM,-0.032,,,,,
7020,05/20/18 12:00:00 AM,-0.032,,,,,
7021,05/20/18 12:00:00 AM,-0.032,,,,,
7022,05/20/18 12:00:00 AM,-0.032,,,,,
7023,05/20/18 12:00:00 AM,-0.032,,,,,
7024,05/20/18 12:00:00 AM,-0.032,,,,,
7025,05/20/18 12:00:00 AM,-0.032,,,,,
7026,05/20/18 12:00:00 AM,-0.032,,,,,
7027,05/20/18 12:00:00 AM,-0.032,,,,,
7028,05/20/18 12:00:00 AM,-0.032,,,,,
7029,05/20/18 12:00:00 AM,-0.032,,,,,
7030,05/20/18 12:00:00 AM,-0.032,,,,,
7031,05/20/18 12:00:00 AM,-0.032,,,,,
7032,05/20/18 12:00:00 AM,-0.032,,,,,
7033,05/20/18 12:00:00 AM,-0.032,,,,,
7034,05/20/18 12:00:00 AM,-0.032,,,,,
7035,05/20/18 12:00:00 AM,-0.032,,,,,
7036,05/20/18 12:00:00 AM,-0.032,,,,,
7037,05/20/18 12:00:00 AM,-0.032,,,,,
7038,05/20/18 12:00:00 AM,-0.032,,,,,
7039,05/20/18 12:00:00 AM,-0.032,,,,,
7040,05/20/18 12:00:00 AM,-0.032,,,,,
7041,05/20/18 12:00:00 AM,-0.032,,,,,
7042,05/20/18 12:00:00 AM,-0.032,,,,,
7043,05/20/18 12:00:00 AM,-0.032,,,,,
7044,05/21/18 12:00:00 AM,-0.032,,,,,
7045,05/21/18 12:00:00 AM,-0.032,,,,,
7046,05/21/18 12:00:00 AM,-0.032,,,,,
7047,05/21/18 12:00:00 AM,-0.032,,,,,
7048,05/21/18 12:00:00 AM,-0.032,,,,,
7049,05/21/18 12:00:00 AM,-0.032,,,,,
7050,05/21/18 12:00:00 AM,-0.032,,,,,
7051,05/21/18 12:00:00 AM,-0.032,,,,,
7052,05/21/18 12:00:00 AM,-0.032,,,,,
7053,05/21/18 12:00:00 AM,-0.032,,,,,
7054,05/21/18 12:00:00 AM,-0.032,,,,,
7055,05/21/18 12:00:00 AM,-0.032,,,,,
7056,05/21/18 12:00:00 AM,-0.032,,,,,
7057,05/21/18 12:00:00 AM,-0.032,,,,,
7058,05/21/18 12:00:00 AM,-0.032,,,,,
7059,05/21/18 12:00:00 AM,-0.032,,,,,
7060,05/21/18 12:00:00 AM,-0.032,,,,,
7061,05/21/18 12:00:00 AM,-0.032,,,,,
7062,05/21/18 12:00:00 AM,-0.032,,,,,
7063,05/21/18 12:00:00 AM,-0.032,,,,,
7064,05/21/18 12:00:00 AM,-0.032,,,,,
7065,05/21/18 12:00:00 AM,-0.032,,,,,
7066,05/21/18 12:00:00 AM,-0.032,,,,,
7067,05/21/18 12:00:00 AM,-0.032,,,,,
7068,05/22/18 12:00:00 AM,-0.032,,,,,
7069,05/22/18 12:00:00 AM,-0.032,,,,,
7070,05/22/18 12:00:00 AM,-0.032,,,,,
7071,05/22/18 12:00:00 AM,-0.032,,,,,
7072,05/22/18 12:00:00 AM,-0.032,,,,,
7073,05/22/18 12:00:00 AM,-0.032,,,,,
7074,05/22/18 12:00:00 AM,-0.032,,,,,
7075,05/22/18 12:00:00 AM,-0.032,,,,,
7076,05/22/18 12:00:00 AM,-0.032,,,,,
7077,05/22/18 12:00:00 AM,-0.032,,,,,
7078,05/22/18 12:00:00 AM,-0.032,,,,,
7079,05/22/18 12:00:00 AM,-0.032,,,,,
7080,05/22/18 12:00:00 AM,-0.032,,,,,
7081,05/22/18 12:00:00 AM,-0.032,,,,,
7082,05/22/18 12:00:00 AM,-0.032,,,,,
7083,05/22/18 12:00:00 AM,-0.032,,,,,
7084,05/22/18 12:00:00 AM,-0.032,,,,,
7085,05/22/18 12:00:00 AM,-0.032,,,,,
7086,05/22/18 12:00:00 AM,-0.032,,,,,
7087,05/22/18 12:00:00 AM,-0.032,,,,,
7088,05/22/18 12:00:00 AM,-0.032,,,,,
7089,05/22/18 12:00:00 AM,-0.032,,,,,
7090,05/22/18 12:00:00 AM,-0.032,,,,,
7091,05/22/18 12:00:00 AM,-0.032,,,,,
7092,05/23/18 12:00:00 AM,-0.032,,,,,
7093,05/23/18 12:00:00 AM,-0.032,,,,,
7094,05/23/18 12:00:00 AM,-0.032,,,,,
7095,05/23/18 12:00:00 AM,-0.032,,,,,
7096,05/23/18 12:00:00 AM,-0.032,,,,,
7097,05/23/18 12:00:00 AM,-0.032,,,,,
7098,05/23/18 12:00:00 AM,-0.032,,,,,
7099,05/23/18 12:00:00 AM,-0.032,,,,,
7100,05/23/18 12:00:00 AM,-0.032,,,,,
7101,05/23/18 12:00:00 AM,-0.032,,,,,
7102,05/23/18 12:00:00 AM,-0.032,,,,,
7103,05/23/18 12:00:00 AM,-0.032,,,,,
7104,05/23/18 12:00:00 AM,-0.032,,,,,
7105,05/23/18 12:00:00 AM,-0.032,,,,,
7106,05/23/18 12:00:00 AM,-0.032,,,,,
7107,05/23/18 12:00:00 AM,-0.032,,,,,
7108,05/23/18 12:00:00 AM,-0.032,,,,,
7109,05/23/18 12:00:00 AM,-0.032,,,,,
7110,05/23/18 12:00:00 AM,-0.032,,,,,
7111,05/23/18 12:00:00 AM,-0.032,,,,,
7112,05/23/18 12:00:00 AM,-0.032,,,,,
7113,05/23/18 12:00:00 AM,-0.032,,,,,
7114,05/23/18 12:00:00 AM,-0.032,,,,,
7115,05/23/18 12:00:00 AM,-0.032,,,,,
7116,05/24/18 12:00:00 AM,-0.032,,,,,
7117,05/24/18 12:00:00 AM,-0.032,,,,,
7118,05/24/18 12:00:00 AM,-0.032,,,,,
7119,05/24/18 12:00:00 AM,-0.032,,,,,
7120,05/24/18 12:00:00 AM,-0.032,,,,,
7121,05/24/18 12:00:00 AM,-0.032,,,,,
7122,05/24/18 12:00:00 AM,-0.032,,,,,
7123,05/24/18 12:00:00 AM,-0.032,,,,,
7124,05/24/18 12:00:00 AM,-0.032,,,,,
7125,05/24/18 12:00:00 AM,-0.032,,,,,
7126,05/24/18 12:00:00 AM,-0.032,,,,,
7127,05/24/18 12:00:00 AM,-0.032,,,,,
7128,05/24/18 12:00:00 AM,-0.032,,,,,
7129,05/24/18 12:00:00 AM,-0.032,,,,,
7130,05/24/18 12:00:00 AM,-0.032,,,,,
7131,05/24/18 12:00:00 AM,-0.032,,,,,
7132,05/24/18 12:00:00 AM,-0.032,,,,,
7133,05/24/18 12:00:00 AM,-0.032,,,,,
7134,05/24/18 12:00:00 AM,-0.032,,,,,
7135,05/24/18 12:00:00 AM,-0.032,,,,,
7136,05/24/18 12:00:00 AM,-0.032,,,,,
7137,05/24/18 12:00:00 AM,-0.032,,,,,
7138,05/24/18 12:00:00 AM,-0.032,,,,,
7139,05/24/18 12:00:00 AM,-0.032,,,,,
7140,05/25/18 12:00:00 AM,-0.032,,,,,
7141,05/25/18 12:00:00 AM,-0.032,,,,,
7142,05/25/18 12:00:00 AM,-0.032,,,,,
7143,05/25/18 12:00:00 AM,-0.032,,,,,
7144,05/25/18 12:00:00 AM,-0.032,,,,,
7145,05/25/18 12:00:00 AM,-0.032,,,,,
7146,05/25/18 12:00:00 AM,-0.032,,,,,
7147,05/25/18 12:00:00 AM,-0.032,,,,,
7148,05/25/18 12:00:00 AM,-0.032,,,,,
7149,05/25/18 12:00:00 AM,-0.032,,,,,
7150,05/25/18 12:00:00 AM,-0.032,,,,,
7151,05/25/18 12:00:00 AM,-0.032,,,,,
7152,05/25/18 12:00:00 AM,-0.004,,,,,
7153,05/25/18 12:00:00 AM,-0.032,,,,,
7154,05/25/18 12:00:00 AM,-0.032,,,,,
7155,05/25/18 12:00:00 AM,-0.032,,,,,
7156,05/25/18 12:00:00 AM,-0.032,,,,,
7157,05/25/18 12:00:00 AM,-0.032,,,,,
7158,05/25/18 12:00:00 AM,-0.032,,,,,
7159,05/25/18 12:00:00 AM,-0.032,,,,,
7160,05/25/18 12:00:00 AM,-0.032,,,,,
7161,05/25/18 12:00:00 AM,-0.032,,,,,
7162,05/25/18 12:00:00 AM,-0.032,,,,,
7163,05/25/18 12:00:00 AM,-0.032,,,,,
7164,05/26/18 12:00:00 AM,-0.032,,,,,
7165,05/26/18 12:00:00 AM,-0.032,,,,,
7166,05/26/18 12:00:00 AM,-0.032,,,,,
7167,05/26/18 12:00:00 AM,-0.032,,,,,
7168,05/26/18 12:00:00 AM,-0.032,,,,,
7169,05/26/18 12:00:00 AM,-0.032,,,,,
7170,05/26/18 12:00:00 AM,-0.032,,,,,
7171,05/26/18 12:00:00 AM,-0.032,,,,,
7172,05/26/18 12:00:00 AM,-0.032,,,,,
7173,05/26/18 12:00:00 AM,-0.032,,,,,
7174,05/26/18 12:00:00 AM,-0.032,,,,,
7175,05/26/18 12:00:00 AM,-0.032,,,,,
7176,05/26/18 12:00:00 AM,-0.032,,,,,
7177,05/26/18 12:00:00 AM,-0.032,,,,,
7178,05/26/18 12:00:00 AM,-0.032,,,,,
7179,05/26/18 12:00:00 AM,-0.032,,,,,
7180,05/26/18 12:00:00 AM,-0.032,,,,,
7181,05/26/18 12:00:00 AM,-0.032,,,,,
