Year,Date,Range,Sampler,Stream,Rep,Fraction,Subsample,Taxa,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,MeanLength(mm),IndBiomass(mg/ind),Subsample,Abundance ,Density,Biomass (mg/m2),Stage,Notes,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20
2022,6-14 Aug 2022,Teton Range,Surber,The Gusher,3,Small,1,Rhyacophila Atrata Complex,3,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,The Gusher,3,Small,1,Rhyacophila blarina,3,3.5,6,,,,,,,,,,,,,,,,,,,,,3,32,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,The Gusher,3,Small,1,Lednia,4.5,4,5,5,4,5,,,,,,,,,,,,,,,,,,6,65,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,The Gusher,3,Small,1,Acari,1,1,,,,,,,,,,,,,,,,,,,,,,2,22,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,1,Large,1,Prosimuliium,6.5,7,7,7,6.5,4,5,,,,,,,,,,,,,,,,,7,75,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,1,Large,1,Non-Tanypodinae,4,4.5,5,3,5,4.5,5,6,5,3,5.5,7.5,4.5,4,4.5,5,3.5,2.5,5.5,4,,,,25,269,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,1,Large,1,Oligochaeta,4,4.5,,,,,,,,,,,,,,,,,,,,,,2,22,,,,0.25,0.25,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,1,Large,1,Megarcys,4.5,7.5,9,5,8,8,,,,,,,,,,,,,,,,,,6,65,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,1,Large,1,Chironomidae,,,,,,,,,,,,,,,,,,,,,,,,1,11,,pupae,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,1,Large,1,Rhyacophila Verrula Group,13,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,1,Large,1,Rhyacophila Vetina Group,12,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,1,Large,1,Rhyacophila Alberta Group,11,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,1,Small,1,Non-Tanypodinae,5,2.5,4,5.5,3,2,3.5,3,2,2.5,2.5,2,4.5,5,2.5,5,4,1.5,4,1.5,,,,144,1550,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,1,Small,1,Acari,1,1.5,1,1,1,1,1,,,,,,,,,,,,,,,,,7,75,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,1,Small,1,Chironomidae,,,,,,,,,,,,,,,,,,,,,,,,4,43,,adult,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,1,Small,1,Simuliidae,,,,,,,,,,,,,,,,,,,,,,,,19,205,,adult,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,1,Small,1,Staphylinidae,,,,,,,,,,,,,,,,,,,,,,,,1,11,,adult,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,1,Small,1,Nematoda,7,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,1,Small,1,Chironomidae,,,,,,,,,,,,,,,,,,,,,,,,6,65,,pupae,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,1,Small,1,Collembola,1,2,,,,,,,,,,,,,,,,,,,,,,2,22,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,1,Small,1,Megarcys,4,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,1,Small,1,Prosimuliium,5,6,4,,,,,,,,,,,,,,,,,,,,,3,32,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,1,Small,1,Oligochaeta,1.5,2,3.5,4,3,3,,,,,,,,,,,,,,,,,,6,65,,,,0.25,0.25,0.25,0.25,0.25,0.25,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,1,Small,1,Dicranota,7,6.5,7.5,,,,,,,,,,,,,,,,,,,,,3,32,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,2,Large,1,Allomyia,6,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,2,Large,1,Non-Tanypodinae,4,4.5,4.5,5.5,4.5,4,4,4.5,5,3,4,4,3.5,3.5,4,5,,,,,,,,16,172,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,2,Large,1,Simuliidae,,,,,,,,,,,,,,,,,,,,,,,,2,22,,adult,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,2,Large,1,Chironomidae,,,,,,,,,,,,,,,,,,,,,,,,1,11,,pupae,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,2,Large,1,Dicranota,9,7.5,,,,,,,,,,,,,,,,,,,,,,2,22,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,2,Large,1,Chironomidae,,,,,,,,,,,,,,,,,,,,,,,,2,22,,adult,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,2,Large,1,Rhyacophila Alberta Group,15,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,2,Large,1,Ephemeroptera,,,,,,,,,,,,,,,,,,,,,,,,1,11,,adult,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,2,Small,1,Non-Tanypodinae,5,4,3,1.5,3,3,2.5,3,5,4.5,1.5,4,2,1.5,4,4,3,3.5,2.5,5,,,,143,1539,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,2,Small,1,Chironomidae,,,,,,,,,,,,,,,,,,,,,,,,1,11,,adult,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,2,Small,1,Oligochaeta,4,3,,,,,,,,,,,,,,,,,,,,,,2,22,,,,0.25,0.25,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,2,Small,1,Collembola,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,2,22,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,2,Small,1,Chironomidae,,,,,,,,,,,,,,,,,,,,,,,,4,43,,pupae,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,2,Small,1,Simuliidae,,,,,,,,,,,,,,,,,,,,,,,,2,22,,adult,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,2,Small,1,Acari,1,1,,,,,,,,,,,,,,,,,,,,,,2,22,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,2,Small,1,Megarcys,5,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,2,Small,1,Nematoda,5,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,2,Small,1,Hemiptera,2,2,2.5,2.5,1.5,,,,,,,,,,,,,,,,,,,5,54,,,early instar,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,2,Small,1,Trichoptera,2,,,,,,,,,,,,,,,,,,,,,,,1,11,,,early instar,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,3,Large,1,Megarcys,7,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,3,Large,1,Non-Tanypodinae,5,4.5,5.5,5,5,5,5,4,6,4,2.75,,,,,,,,,,,,,11,118,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,3,Large,1,Chironomidae,,,,,,,,,,,,,,,,,,,,,,,,1,11,,pupae,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,3,Small,1,Non-Tanypodinae,3.5,2,4,2,3.5,2.5,3,2,4,3,1.5,1.5,4.5,3.5,3,1.75,2.5,2.75,4.5,4.5,,,,103,1109,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,3,Small,1,Chironomidae,,,,,,,,,,,,,,,,,,,,,,,,6,65,,adult,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,3,Small,1,Chironomidae,,,,,,,,,,,,,,,,,,,,,,,,6,65,,pupae,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,3,Small,1,Acari,1,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,3,Small,1,Collembola,1.25,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,NF Teton Creek,3,Small,1,Staphylinidae,,,,,,,,,,,,,,,,,,,,,,,,1,11,,adult,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,South Cascade RG,1,Large,1,Chironomidae,,,,,,,,,,,,,,,,,,,,,,,,3,32,,pupae,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,South Cascade RG,1,Large,1,Non-Tanypodinae,11,7,10,7,9,16,3.5,4,5,8,5,7,9,3.5,,,,,,,,,,14,151,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,South Cascade RG,1,Small,1,Non-Tanypodinae,2,3,4,4,1.5,1.75,3.5,1.5,4,3,3,1.5,1.75,4,2,3,2.5,3,3,3.5,,,,115,1238,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,South Cascade RG,1,Small,1,Collembola,1,1.25,1.5,1.25,1.25,1,1.5,1.25,1,,,,,,,,,,,,,,,9,97,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,South Cascade RG,1,Small,1,Acari,1,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,South Cascade RG,1,Small,1,Simuliidae,,,,,,,,,,,,,,,,,,,,,,,,1,11,,adult,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,South Cascade RG,2,Large,1,Non-Tanypodinae,11,7,6,2.5,5,6.5,2.75,8,5,2,4,4.5,7,8,7,2,7,8,4,7,,,,20,215,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,South Cascade RG,2,Large,1,Chironomidae,,,,,,,,,,,,,,,,,,,,,,,,2,22,,pupae,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,South Cascade RG,2,Large,1,Chironomidae,,,,,,,,,,,,,,,,,,,,,,,,1,11,,adult,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,South Cascade RG,2,Small,1,Non-Tanypodinae,2.75,2,5,3.25,2,2,2.5,3,6,2,3,2.5,7,3.5,3,8,1,3.75,3,3.5,,,,201,2164,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,South Cascade RG,2,Small,1,Collembola,1,1.25,1.5,1.25,1,1.25,1.5,1.25,1.25,,,,,,,,,,,,,,,9,97,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,South Cascade RG,2,Small,1,Staphylinidae,,,,,,,,,,,,,,,,,,,,,,,,1,11,,adult,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,South Cascade RG,3,Large,1,Non-Tanypodinae,7,4,8,6.5,9,,,,,,,,,,,,,,,,,,,5,54,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,South Cascade RG,3,Small,1,Non-Tanypodinae,4.5,4,1.5,3,3.5,3,2.5,2.5,6,2,3,3.5,2.5,2,3,2.5,2,3,2.5,1.5,,,,125,1346,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,South Cascade RG,3,Small,1,Chironomidae,,,,,,,,,,,,,,,,,,,,,,,,1,11,,pupae,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,South Cascade RG,3,Small,1,Collembola,0.75,1,1.5,1.25,1,,,,,,,,,,,,,,,,,,,5,54,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,Skillet Glacier,1,Large,1,Non-Tanypodinae,5,5,4.5,3.5,3.5,9,6,3.5,2,5,1.5,2.5,3,2,3,5,5,3,2,3.25,,,,69,743,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,Skillet Glacier,1,Large,1,Ephemeroptera,,,,,,,,,,,,,,,,,,,,,,,,1,11,,adult,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,Skillet Glacier,1,Large,1,Baetis 2,6,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,Skillet Glacier,1,Large,1,Prosimuliium,7.5,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,Skillet Glacier,1,Large,1,Lednia,6,6,6,,,,,,,,,,,,,,,,,,,,,3,32,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,Skillet Glacier,1,Large,1,Sarcophagidae,12.5,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,Skillet Glacier,1,Small,1,Non-Tanypodinae,2,2.25,3,2,1.75,1.5,2.5,2.5,3.5,2,3,2.5,2.5,3,2,2.5,4,2,2,2.5,,,,143,1539,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,Skillet Glacier,1,Small,1,Chironomidae,,,,,,,,,,,,,,,,,,,,,,,,1,11,,adult,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,Skillet Glacier,1,Small,1,Gonomyodes,6.5,2.75,,,,,,,,,,,,,,,,,,,,,,2,22,,,,,,,,,,,,,,,,,,,,,,,
2022,6-14 Aug 2022,Teton Range,Surber,Skillet Glacier,1,Small,1,Simuliidae,,,,,,,,,,,,,,,,,,,,,,,,2,22,,adult,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,1,Small,1,Lednia,6,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,1,Small,1,Oligochaeta,3,3.5,3,2.5,3,2,2,,,,,,,,,,,,,,,,,7,75,,,,0.25,0.25,0.25,0.25,0.25,0.25,0.25,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,1,Small,1,Acari,1,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,1,Small,1,Collembola,1,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,1,Small,1,Chironomidae,,,,,,,,,,,,,,,,,,,,,,,,2,22,,pupae,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,2,Large,1,Non-Tanypodinae,3.5,5,5.5,7,2,3,2.5,6.5,4,4.5,7,8,4.5,7,5,7,9,7,8,1.5,,,,122,1313,,,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,2,Large,1,Lednia,6,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,2,Large,1,Chironomidae,,,,,,,,,,,,,,,,,,,,,,,,1,11,,adult,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,2,Large,1,Prosimuliium,6,7,6.5,6,5,,,,,,,,,,,,,,,,,,,5,54,,,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,2,Large,1,Baetis 2,6,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,2,Large,1,Homophylax,4.5,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,2,Large,1,Chrysopidae,,,,,,,,,,,,,,,,,,,,,,,,1,11,,,adult lacewing,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,2,Small,1,Non-Tanypodinae,3.5,1.5,2,3,2.5,5.5,2,3,1,2,2.5,2,2.5,3,6,1.5,7,2,1.5,3,,,,821,8837,,,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,2,Small,1,Prosimuliium,5.5,5.5,,,,,,,,,,,,,,,,,,,,,,2,22,,,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,2,Small,1,Gonomyodes,4,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,2,Small,1,Clinocera,5,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,2,Small,1,Chironomidae,,,,,,,,,,,,,,,,,,,,,,,,5,54,,pupae,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,3,Large,1,Non-Tanypodinae,5.5,6.5,5,6.5,6,7.5,5,4,8,5,6.5,5,5.5,6,2,5,5,5,2.5,4,,,,43,463,,,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,3,Large,1,Ephemeroptera,,,,,,,,,,,,,,,,,,,,,,,,1,11,,adult,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,3,Large,1,Prosimuliium,7,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,3,Large,1,Chironomidae,,,,,,,,,,,,,,,,,,,,,,,,1,11,,adult,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,3,Large,1,Agathon,5.5,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,3,Large,1,Chironomidae,,,,,,,,,,,,,,,,,,,,,,,,1,11,,pupae,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,3,Large,1,Dicranota,8,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,3,Large,1,Lednia,6,6,,,,,,,,,,,,,,,,,,,,,,2,22,,,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,3,Large,1,Rhyacophila Verrula Group,12,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,3,Large,1,Rhyacophila Alberta Group,12,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,2,Small,1,Non-Tanypodinae,1.5,1.5,1.5,2,4,4,3,3,2.5,2,2,4,3.5,3,2,2,2.5,1.5,2,2.5,,,,254,2734,,,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,2,Small,1,Simuliidae,,,,,,,,,,,,,,,,,,,,,,,,2,22,,adult,,,,,,,,,,,,,,,,,,,,,
2022,,Teton Range,Surber,Skillet Glacier,2,Small,1,Prosimuliium,5,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
